loan_id,n_inst,n_obs,on_time_rate,early_rate,late_rate,mean_delay,exposure,max_delay,first_delinq_k,first_delinq_frac,return_to_current_k,re_delinq_k,ever_delinq,n_unpaid,year,status,outcome,plan_len,purpose_len,amount,duration,rate,gender,age,job,income,expend,disposable,past_ordinary,past_early,past_late,past_overdue,past_loss,in_sample,inc17,exp17,disp17,capacity,amt_won,dur_m,req_pay,req_avg,pcg_abs,pcg_ratio,pcg_over,pcg_abs_avg
B121221-13,23,23,0.3043,0.0435,0.6957,1.478,34,6,1.0,0.043,7.0,9.0,1,0,2012,정상종료,완납,345,587,300만원,24개월,0.3,여자,51세,학원,2700000.0,2310000.0,,26.0,3.0,21.0,0.0,0.0,1,2700000.0,2310000.0,390000.0,390000.0,3000000.0,24.0,200000.0,164062.5,-190000.0,0.5128205128205128,0.0,-225937.5
B121221-15,8,8,1.0,0.375,0.0,0.0,0,0,,,,,0,0,2012,정상종료,완납,68,987,200만원,12개월,0.3,남자,51세,사무직,2500000.0,2140000.0,,,,,,,1,2500000.0,2140000.0,360000.0,360000.0,2000000.0,12.0,216666.66666666663,193750.0,-143333.33333333337,0.6018518518518517,0.0,-166250.0
B121224-21,21,21,0.4286,0.0476,0.5714,1.048,22,4,1.0,0.048,2.0,5.0,1,0,2012,정상종료,완납,717,742,300만원,21개월,0.3,여자,42세,요식업,4200000.0,3990000.0,,62.0,13.0,24.0,1.0,0.0,1,4200000.0,3990000.0,210000.0,210000.0,3000000.0,21.0,217857.14285714287,182142.8571428572,7857.14285714287,1.0374149659863947,1.0,-27857.14285714281
B121225-3,6,6,0.1667,0.1667,0.8333,10.0,60,16,2.0,0.333,,,1,0,2012,정상종료,완납,196,847,300만원,21개월,0.3,남자,43세,기타,2060000.0,1610000.0,,24.0,17.0,11.0,0.0,0.0,1,2060000.0,1610000.0,450000.0,450000.0,3000000.0,21.0,217857.14285714287,182142.8571428572,-232142.85714285713,0.48412698412698413,0.0,-267857.14285714284
B121231-6,2,2,0.5,0.0,0.5,1.0,2,2,2.0,1.0,,,1,0,2012,정상종료,완납,166,556,150만원,12개월,0.3,여자,41세,생산직,3050000.0,2130000.0,,12.0,3.0,14.0,1.0,0.0,1,3050000.0,2130000.0,920000.0,920000.0,1500000.0,12.0,162500.0,145312.5,-757500.0,0.1766304347826087,0.0,-774687.5
B130102-5,9,9,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,401,1670,150만원,9개월,0.3,여자,38세,사무직,1600000.0,1300000.0,,,,,,,1,1600000.0,1300000.0,300000.0,300000.0,1500000.0,9.0,204166.66666666663,187500.0,-95833.33333333337,0.6805555555555555,0.0,-112500.0
B130104-3,10,10,1.0,0.3,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,223,731,100만원,12개월,0.3,남자,47세,사무직,4400000.0,3750000.0,,18.0,5.0,1.0,0.0,0.0,1,4400000.0,3750000.0,650000.0,650000.0,1000000.0,12.0,108333.33333333331,96875.0,-541666.6666666667,0.16666666666666663,0.0,-553125.0
B130104-9,5,5,0.8,0.4,0.2,0.2,1,1,1.0,0.2,2.0,,1,0,2013,정상종료,완납,214,690,100만원,6개월,0.3,남자,42세,공공기관,1600000.0,1390000.0,,5.0,2.0,2.0,1.0,0.0,1,1600000.0,1390000.0,210000.0,210000.0,1000000.0,6.0,191666.66666666663,181250.0,-18333.333333333372,0.9126984126984126,0.0,-28750.0
B130106-6,12,12,0.5833,0.0833,0.4167,10.25,123,30,2.0,0.167,3.0,8.0,1,0,2013,정상종료,완납,99,617,250만원,12개월,0.3,여자,44세,기타,1670000.0,1280000.0,,38.0,25.0,8.0,2.0,0.0,1,1670000.0,1280000.0,390000.0,390000.0,2500000.0,12.0,270833.3333333334,242187.5,-119166.66666666663,0.6944444444444445,0.0,-147812.5
B130109-8,9,9,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,112,909,500만원,24개월,0.3,여자,45세,사무직,3750000.0,3130000.0,,101.0,95.0,0.0,0.0,0.0,1,3750000.0,3130000.0,620000.0,620000.0,5000000.0,24.0,333333.3333333334,273437.5,-286666.6666666666,0.5376344086021506,0.0,-346562.5
B130111-19,12,12,1.0,0.0833,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,35,29,150만원,12개월,0.3,남자,49세,일용직,2300000.0,1800000.0,,46.0,16.0,2.0,0.0,0.0,1,2300000.0,1800000.0,500000.0,500000.0,1500000.0,12.0,162500.0,145312.5,-337500.0,0.325,0.0,-354687.5
B130111-9,7,7,0.1429,0.1429,0.8571,10.286,72,31,2.0,0.286,,,1,0,2013,연체중,손실,128,824,200만원,12개월,0.3,여자,38세,기타,2800000.0,2520000.0,,22.0,7.0,14.0,0.0,0.0,1,2800000.0,2520000.0,280000.0,280000.0,2000000.0,12.0,216666.66666666663,193750.0,-63333.33333333337,0.7738095238095237,0.0,-86250.0
B130114-6,4,4,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,38,693,100만원,12개월,0.3,여자,48세,콜센터,1300000.0,650000.0,,5.0,4.0,4.0,0.0,0.0,1,1300000.0,650000.0,650000.0,650000.0,1000000.0,12.0,108333.33333333331,96875.0,-541666.6666666667,0.16666666666666663,0.0,-553125.0
B130117-7,9,9,0.3333,0.1111,0.6667,2.556,23,11,1.0,0.111,2.0,3.0,1,0,2013,정상종료,완납,277,445,150만원,9개월,0.3,여자,45세,사무직,1700000.0,1640000.0,,20.0,16.0,16.0,0.0,0.0,1,1700000.0,1640000.0,60000.0,60000.0,1500000.0,9.0,204166.66666666663,187500.0,144166.66666666663,3.4027777777777772,1.0,127500.0
B130121-5,18,18,0.7778,0.5,0.2222,0.444,8,3,8.0,0.444,10.0,16.0,1,0,2013,정상종료,완납,177,434,300만원,18개월,0.3,여자,47세,간호사,2050000.0,1160000.0,,60.0,39.0,21.0,0.0,0.0,1,2050000.0,1160000.0,890000.0,890000.0,3000000.0,18.0,241666.66666666663,206250.0,-648333.3333333334,0.2715355805243445,0.0,-683750.0
B130122-3,6,6,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,342,1133,150만원,9개월,0.3,남자,36세,기타,2100000.0,1940000.0,,23.0,21.0,10.0,0.0,0.0,1,2100000.0,1940000.0,160000.0,160000.0,1500000.0,9.0,204166.66666666663,187500.0,44166.66666666663,1.2760416666666665,1.0,27500.0
B130123-8,7,7,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,705,698,550만원,15개월,0.3,여자,40세,기술직,3000000.0,2440000.0,,98.0,84.0,3.0,0.0,0.0,1,3000000.0,2440000.0,560000.0,560000.0,5500000.0,15.0,504166.6666666667,440000.0,-55833.333333333314,0.9002976190476191,0.0,-120000.0
B130124-6,21,21,0.3333,0.1905,0.6667,5.857,123,15,2.0,0.095,4.0,6.0,1,0,2013,정상종료,완납,355,430,300만원,21개월,0.3,여자,55세,요식업,5200000.0,4360000.0,,13.0,8.0,18.0,0.0,0.0,1,5200000.0,4360000.0,840000.0,840000.0,3000000.0,21.0,217857.14285714287,182142.8571428572,-622142.8571428572,0.2593537414965987,0.0,-657857.1428571428
B130125-2,1,1,0.0,0.0,1.0,31.0,31,31,1.0,1.0,,,1,0,2013,연체중,손실,152,1253,150만원,12개월,0.3,여자,47세,기타,1740000.0,1360000.0,,,,,,,1,1740000.0,1360000.0,380000.0,380000.0,1500000.0,12.0,162500.0,145312.5,-217500.0,0.4276315789473684,0.0,-234687.5
B130125-6,8,8,0.75,0.375,0.25,0.75,6,5,4.0,0.5,5.0,7.0,1,0,2013,정상종료,완납,421,411,300만원,18개월,0.3,남자,49세,기타,3500000.0,2090000.0,,33.0,24.0,5.0,0.0,0.0,1,3500000.0,2090000.0,1410000.0,1410000.0,3000000.0,18.0,241666.66666666663,206250.0,-1168333.3333333335,0.1713947990543735,0.0,-1203750.0
B130128-1,2,2,0.0,0.0,1.0,16.0,32,31,1.0,0.5,,,1,0,2013,연체중,손실,76,205,100만원,12개월,0.3,남자,44세,사무직,3000000.0,2490000.0,,,,,,,1,3000000.0,2490000.0,510000.0,510000.0,1000000.0,12.0,108333.33333333331,96875.0,-401666.6666666667,0.21241830065359474,0.0,-413125.0
B130129-8,23,23,0.9565,0.6087,0.0435,0.043,1,1,21.0,0.913,22.0,,1,0,2013,정상종료,완납,1133,3810,300만원,24개월,0.3,여자,41세,기타,2500000.0,2290000.0,,58.0,42.0,1.0,0.0,0.0,1,2500000.0,2290000.0,210000.0,210000.0,3000000.0,24.0,200000.0,164062.5,-10000.0,0.9523809523809523,0.0,-45937.5
B130130-10,12,12,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,764,1042,200만원,12개월,0.3,남자,38세,기술직,2700000.0,1860000.0,,18.0,18.0,0.0,0.0,0.0,1,2700000.0,1860000.0,840000.0,840000.0,2000000.0,12.0,216666.66666666663,193750.0,-623333.3333333334,0.2579365079365079,0.0,-646250.0
B130131-2,9,9,0.5556,0.2222,0.4444,5.667,51,18,3.0,0.333,4.0,5.0,1,0,2013,정상종료,완납,226,588,200만원,9개월,0.3,남자,50세,기술직,2300000.0,1770000.0,,,,,,,1,2300000.0,1770000.0,530000.0,530000.0,2000000.0,9.0,272222.22222222225,250000.0,-257777.77777777775,0.5136268343815514,0.0,-280000.0
B130203-1,18,18,0.7778,0.3333,0.2222,4.722,85,23,4.0,0.222,8.0,,1,0,2013,정상종료,완납,785,1036,350만원,24개월,0.3,여자,38세,기타,1120000.0,940000.0,,40.0,29.0,7.0,3.0,0.0,1,1120000.0,940000.0,180000.0,180000.0,3500000.0,24.0,233333.3333333333,191406.25,53333.333333333314,1.2962962962962963,1.0,11406.25
B130204-2,12,12,0.6667,0.4167,0.3333,0.417,5,2,4.0,0.333,5.0,8.0,1,0,2013,정상종료,완납,184,1415,250만원,12개월,0.3,여자,34세,기타,3500000.0,2950000.0,,12.0,9.0,4.0,0.0,0.0,1,3500000.0,2950000.0,550000.0,550000.0,2500000.0,12.0,270833.3333333334,242187.5,-279166.6666666666,0.4924242424242425,0.0,-307812.5
B130205-2,7,7,0.2857,0.2857,0.7143,13.571,95,31,3.0,0.429,,,1,0,2013,연체중,손실,308,1059,100만원,9개월,0.3,남자,47세,보험설계사,3050000.0,2360000.0,,,,,,,1,3050000.0,2360000.0,690000.0,690000.0,1000000.0,9.0,136111.11111111112,125000.0,-553888.8888888889,0.19726247987117554,0.0,-565000.0
B130208-2,9,9,1.0,0.5556,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,204,734,150만원,9개월,0.3,여자,36세,일용직,1500000.0,1060000.0,,32.0,17.0,1.0,0.0,0.0,1,1500000.0,1060000.0,440000.0,440000.0,1500000.0,9.0,204166.66666666663,187500.0,-235833.33333333337,0.46401515151515144,0.0,-252500.0
B130212-2,6,6,0.1667,0.0,0.8333,13.5,81,31,2.0,0.333,,,1,0,2013,연체중,손실,109,855,200만원,12개월,0.3,남자,41세,기타,2900000.0,2670000.0,,28.0,2.0,7.0,0.0,0.0,1,2900000.0,2670000.0,230000.0,230000.0,2000000.0,12.0,216666.66666666663,193750.0,-13333.333333333372,0.9420289855072462,0.0,-36250.0
B130213-1,3,3,0.6667,0.3333,0.3333,1.333,4,4,2.0,0.667,3.0,,1,0,2013,정상종료,완납,569,258,300만원,18개월,0.3,남자,68세,시설관리업체,1610000.0,1490000.0,,16.0,11.0,15.0,1.0,0.0,1,1610000.0,1490000.0,120000.0,120000.0,3000000.0,18.0,241666.66666666663,206250.0,121666.66666666663,2.0138888888888884,1.0,86250.0
B130217-2,21,21,0.8571,0.5238,0.1429,0.238,5,3,11.0,0.524,12.0,15.0,1,0,2013,정상종료,완납,1522,1641,500만원,21개월,0.3,여자,42세,운전직,11050000.0,10740000.0,,59.0,40.0,10.0,0.0,0.0,1,11050000.0,10740000.0,310000.0,310000.0,5000000.0,21.0,363095.2380952381,303571.4285714286,53095.238095238106,1.1712749615975422,1.0,-6428.57142857142
B130218-5,8,8,1.0,0.75,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,183,625,100만원,9개월,0.3,남자,51세,영업직,2400000.0,2230000.0,,,,,,,1,2400000.0,2230000.0,170000.0,170000.0,1000000.0,9.0,136111.11111111112,125000.0,-33888.888888888876,0.8006535947712419,0.0,-45000.0
B130218-8,9,9,0.0,0.0,1.0,3.333,30,4,1.0,0.111,,,1,0,2013,정상종료,완납,339,1138,150만원,9개월,0.3,여자,46세,기타,1400000.0,1060000.0,,15.0,9.0,48.0,0.0,0.0,1,1400000.0,1060000.0,340000.0,340000.0,1500000.0,9.0,204166.66666666663,187500.0,-135833.33333333337,0.6004901960784312,0.0,-152500.0
B130218-9,11,11,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,620,2311,500만원,24개월,0.3,여자,42세,기타,2110000.0,1730000.0,,90.0,71.0,15.0,1.0,0.0,1,2110000.0,1730000.0,380000.0,380000.0,5000000.0,24.0,333333.3333333334,273437.5,-46666.66666666663,0.8771929824561404,0.0,-106562.5
B130220-5,15,15,0.9333,0.8,0.0667,0.133,2,2,2.0,0.133,3.0,,1,0,2013,정상종료,완납,283,635,300만원,15개월,0.3,남자,47세,공기업,5000000.0,4420000.0,,39.0,29.0,3.0,0.0,0.0,1,5000000.0,4420000.0,580000.0,580000.0,3000000.0,15.0,275000.0,240000.0,-305000.0,0.47413793103448276,0.0,-340000.0
B130220-6,5,5,0.0,0.0,1.0,13.6,68,31,1.0,0.2,,,1,0,2013,연체중,손실,184,89,100만원,6개월,0.3,여자,44세,사무직,4330000.0,3200000.0,,,,,,,1,4330000.0,3200000.0,1130000.0,1130000.0,1000000.0,6.0,191666.66666666663,181250.0,-938333.3333333334,0.16961651917404127,0.0,-948750.0
B130221-8,10,10,0.7,0.5,0.3,0.9,9,7,5.0,0.5,6.0,7.0,1,0,2013,정상종료,완납,195,922,300만원,18개월,0.3,남자,59세,공공기관,3500000.0,3360000.0,,24.0,18.0,6.0,0.0,0.0,1,3500000.0,3360000.0,140000.0,140000.0,3000000.0,18.0,241666.66666666663,206250.0,101666.66666666663,1.7261904761904758,1.0,66250.0
B130222-2,12,12,0.0833,0.0,0.9167,9.25,111,30,1.0,0.083,11.0,12.0,1,0,2013,정상종료,완납,450,306,150만원,12개월,0.3,남자,44세,영업직,1900000.0,1630000.0,,,,,,,1,1900000.0,1630000.0,270000.0,270000.0,1500000.0,12.0,162500.0,145312.5,-107500.0,0.6018518518518519,0.0,-124687.5
B130224-2,5,5,1.0,0.8,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,406,353,200만원,12개월,0.3,남자,45세,사무직,4200000.0,2330000.0,,69.0,66.0,16.0,0.0,0.0,1,4200000.0,2330000.0,1870000.0,1870000.0,2000000.0,12.0,216666.66666666663,193750.0,-1653333.3333333335,0.1158645276292335,0.0,-1676250.0
B130224-3,6,6,0.6667,0.1667,0.3333,0.833,5,3,3.0,0.5,5.0,,1,0,2013,정상종료,완납,291,151,300만원,18개월,0.3,여자,39세,사무직,2600000.0,1730000.0,,20.0,9.0,4.0,0.0,0.0,1,2600000.0,1730000.0,870000.0,870000.0,3000000.0,18.0,241666.66666666663,206250.0,-628333.3333333334,0.27777777777777773,0.0,-663750.0
B130225-2,11,11,1.0,0.5455,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,85,629,200만원,12개월,0.3,여자,49세,사무직,2900000.0,2300000.0,,32.0,14.0,14.0,1.0,0.0,1,2900000.0,2300000.0,600000.0,600000.0,2000000.0,12.0,216666.66666666663,193750.0,-383333.3333333334,0.36111111111111105,0.0,-406250.0
B130225-4,1,1,0.0,0.0,1.0,31.0,31,31,1.0,1.0,,,1,0,2013,연체중,손실,167,474,100만원,9개월,0.3,여자,38세,콜센터,1300000.0,1080000.0,,2.0,1.0,7.0,0.0,0.0,1,1300000.0,1080000.0,220000.0,220000.0,1000000.0,9.0,136111.11111111112,125000.0,-83888.88888888888,0.6186868686868687,0.0,-95000.0
B130228-3,12,12,0.6667,0.1667,0.3333,0.583,7,2,6.0,0.5,7.0,9.0,1,0,2013,정상종료,완납,163,583,200만원,12개월,0.3,남자,52세,운전직,3400000.0,2260000.0,,18.0,7.0,8.0,0.0,0.0,1,3400000.0,2260000.0,1140000.0,1140000.0,2000000.0,12.0,216666.66666666663,193750.0,-923333.3333333334,0.1900584795321637,0.0,-946250.0
B130302-2,12,12,0.4167,0.1667,0.5833,11.917,143,28,4.0,0.333,5.0,7.0,1,0,2013,정상종료,완납,209,545,250만원,12개월,0.3,여자,37세,기타,1300000.0,1050000.0,,17.0,13.0,21.0,0.0,0.0,1,1300000.0,1050000.0,250000.0,250000.0,2500000.0,12.0,270833.3333333334,242187.5,20833.333333333372,1.0833333333333335,1.0,-7812.5
B130304-3,11,11,1.0,0.9091,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,421,354,400만원,15개월,0.3,남자,54세,운전직,2000000.0,1260000.0,,114.0,90.0,4.0,0.0,0.0,1,2000000.0,1260000.0,740000.0,740000.0,4000000.0,15.0,366666.6666666667,320000.0,-373333.3333333333,0.49549549549549554,0.0,-420000.0
B130307-2,12,12,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,493,858,200만원,12개월,0.3,여자,44세,기타,2100000.0,1690000.0,,51.0,51.0,0.0,0.0,0.0,1,2100000.0,1690000.0,410000.0,410000.0,2000000.0,12.0,216666.66666666663,193750.0,-193333.33333333337,0.5284552845528454,0.0,-216250.0
B130308-7,15,15,1.0,0.4667,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,191,1119,300만원,15개월,0.3,남자,38세,사무직,1740000.0,1380000.0,,83.0,37.0,2.0,0.0,0.0,1,1740000.0,1380000.0,360000.0,360000.0,3000000.0,15.0,275000.0,240000.0,-85000.0,0.7638888888888888,0.0,-120000.0
B130310-2,5,5,0.0,0.0,1.0,18.6,93,31,1.0,0.2,,,1,0,2013,연체중,손실,84,313,100만원,12개월,0.3,여자,40세,사무직,1200000.0,700000.0,,,,,,,1,1200000.0,700000.0,500000.0,500000.0,1000000.0,12.0,108333.33333333331,96875.0,-391666.6666666667,0.21666666666666662,0.0,-403125.0
B130312-4,8,8,1.0,0.5,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,825,2076,200만원,12개월,0.3,남자,47세,사무직,1670000.0,1230000.0,,69.0,24.0,0.0,0.0,0.0,1,1670000.0,1230000.0,440000.0,440000.0,2000000.0,12.0,216666.66666666663,193750.0,-223333.33333333337,0.4924242424242423,0.0,-246250.0
B130314-13,12,12,0.9167,0.75,0.0833,0.583,7,7,3.0,0.25,4.0,,1,0,2013,정상종료,완납,337,424,200만원,12개월,0.3,남자,48세,시설관리업체,2300000.0,2040000.0,,31.0,25.0,18.0,0.0,0.0,1,2300000.0,2040000.0,260000.0,260000.0,2000000.0,12.0,216666.66666666663,193750.0,-43333.33333333337,0.8333333333333331,0.0,-66250.0
B130314-8,18,18,1.0,0.3889,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,338,1083,700만원,24개월,0.3,여자,52세,기타,3300000.0,3080000.0,,60.0,44.0,0.0,0.0,0.0,1,3300000.0,3080000.0,220000.0,220000.0,7000000.0,24.0,466666.6666666667,382812.5,246666.6666666667,2.121212121212121,1.0,162812.5
B130315-2,4,4,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,303,2020,300만원,15개월,0.3,남자,46세,기타,4000000.0,2540000.0,,67.0,62.0,4.0,0.0,0.0,1,4000000.0,2540000.0,1460000.0,1460000.0,3000000.0,15.0,275000.0,240000.0,-1185000.0,0.18835616438356165,0.0,-1220000.0
B130318-1,6,6,0.5,0.0,0.5,10.333,62,31,4.0,0.667,,,1,0,2013,연체중,손실,425,1072,300만원,15개월,0.3,남자,49세,기타,5100000.0,4520000.0,,26.0,5.0,3.0,0.0,0.0,1,5100000.0,4520000.0,580000.0,580000.0,3000000.0,15.0,275000.0,240000.0,-305000.0,0.47413793103448276,0.0,-340000.0
B130321-4,6,6,1.0,0.8333,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,624,670,200만원,12개월,0.3,남자,51세,공공기관,3000000.0,2500000.0,,68.0,49.0,27.0,0.0,0.0,1,3000000.0,2500000.0,500000.0,500000.0,2000000.0,12.0,216666.66666666663,193750.0,-283333.3333333334,0.43333333333333324,0.0,-306250.0
B130321-8,4,4,0.25,0.0,0.75,1.25,5,2,1.0,0.25,4.0,,1,0,2013,정상종료,완납,221,408,150만원,12개월,0.3,남자,40세,사무직,1400000.0,1120000.0,,3.0,2.0,4.0,1.0,0.0,1,1400000.0,1120000.0,280000.0,280000.0,1500000.0,12.0,162500.0,145312.5,-117500.0,0.5803571428571429,0.0,-134687.5
B130324-4,6,6,0.0,0.0,1.0,8.833,53,17,1.0,0.167,,,1,0,2013,정상종료,완납,173,530,100만원,6개월,0.3,남자,39세,사무직,2100000.0,1490000.0,,5.0,1.0,16.0,0.0,0.0,1,2100000.0,1490000.0,610000.0,610000.0,1000000.0,6.0,191666.66666666663,181250.0,-418333.3333333334,0.314207650273224,0.0,-428750.0
B130325-2,12,12,0.0,0.0,1.0,9.25,111,10,1.0,0.083,,,1,0,2013,정상종료,완납,289,4289,150만원,12개월,0.3,여자,48세,기타,3800000.0,1240000.0,,10.0,7.0,31.0,0.0,0.0,1,3800000.0,1240000.0,2560000.0,2560000.0,1500000.0,12.0,162500.0,145312.5,-2397500.0,0.0634765625,0.0,-2414687.5
B130327-2,2,2,0.5,0.5,0.5,9.5,19,19,1.0,0.5,2.0,,1,0,2013,정상종료,완납,748,319,150만원,6개월,0.3,남자,45세,생산직,4000000.0,2030000.0,,13.0,6.0,3.0,0.0,0.0,1,4000000.0,2030000.0,1970000.0,1970000.0,1500000.0,6.0,287500.0,271875.0,-1682500.0,0.14593908629441624,0.0,-1698125.0
B130327-4,9,9,1.0,0.8889,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,307,861,100만원,12개월,0.3,여자,38세,기타,2000000.0,1750000.0,,97.0,69.0,20.0,0.0,0.0,1,2000000.0,1750000.0,250000.0,250000.0,1000000.0,12.0,108333.33333333331,96875.0,-141666.6666666667,0.43333333333333324,0.0,-153125.0
B130328-2,12,12,0.8333,0.25,0.1667,0.167,2,1,7.0,0.583,9.0,,1,0,2013,정상종료,완납,201,617,200만원,12개월,0.3,여자,47세,일용직,2200000.0,1870000.0,,19.0,3.0,5.0,0.0,0.0,1,2200000.0,1870000.0,330000.0,330000.0,2000000.0,12.0,216666.66666666663,193750.0,-113333.33333333337,0.6565656565656565,0.0,-136250.0
B130330-1,5,5,0.2,0.0,0.8,17.8,89,31,1.0,0.2,4.0,5.0,1,0,2013,연체중,손실,195,888,150만원,12개월,0.3,여자,41세,사무직,1880000.0,1600000.0,,,,,,,1,1880000.0,1600000.0,280000.0,280000.0,1500000.0,12.0,162500.0,145312.5,-117500.0,0.5803571428571429,0.0,-134687.5
B130402-4,5,5,0.2,0.0,0.8,19.4,97,31,1.0,0.2,2.0,3.0,1,0,2013,연체중,손실,369,800,200만원,9개월,0.3,여자,35세,사무직,1680000.0,1380000.0,,5.0,2.0,4.0,1.0,0.0,1,1680000.0,1380000.0,300000.0,300000.0,2000000.0,9.0,272222.22222222225,250000.0,-27777.777777777752,0.9074074074074074,0.0,-50000.0
B130402-5,1,1,0.0,0.0,1.0,31.0,31,31,1.0,1.0,,,1,0,2013,연체중,손실,223,413,100만원,6개월,0.3,남자,39세,기술직,2200000.0,1040000.0,,,,,,,1,2200000.0,1040000.0,1160000.0,1160000.0,1000000.0,6.0,191666.66666666663,181250.0,-968333.3333333334,0.16522988505747124,0.0,-978750.0
B130403-1,9,9,0.2222,0.0,0.7778,4.667,42,31,1.0,0.111,2.0,3.0,1,0,2013,연체중,손실,526,680,300만원,24개월,0.3,여자,43세,사무직,3640000.0,2130000.0,,39.0,18.0,17.0,0.0,0.0,1,3640000.0,2130000.0,1510000.0,1510000.0,3000000.0,24.0,200000.0,164062.5,-1310000.0,0.13245033112582782,0.0,-1345937.5
B130404-3,9,9,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,139,882,500만원,24개월,0.3,남자,40세,생산직,1800000.0,1820000.0,,39.0,19.0,3.0,0.0,0.0,1,1800000.0,1820000.0,-20000.0,-20000.0,5000000.0,24.0,333333.3333333334,273437.5,353333.3333333334,,1.0,293437.5
B130404-7,10,10,0.8,0.2,0.2,0.2,2,1,3.0,0.3,5.0,,1,0,2013,정상종료,완납,701,1184,150만원,12개월,0.3,남자,42세,사무직,3300000.0,2950000.0,,44.0,23.0,28.0,0.0,0.0,1,3300000.0,2950000.0,350000.0,350000.0,1500000.0,12.0,162500.0,145312.5,-187500.0,0.4642857142857143,0.0,-204687.5
B130404-8,4,4,0.75,0.0,0.25,7.75,31,31,4.0,1.0,,,1,0,2013,연체중,손실,190,133,100만원,9개월,0.3,남자,34세,기타,2000000.0,1590000.0,,,,,,,1,2000000.0,1590000.0,410000.0,410000.0,1000000.0,9.0,136111.11111111112,125000.0,-273888.8888888889,0.33197831978319786,0.0,-285000.0
B130408-4,12,12,0.25,0.0833,0.75,10.0,120,29,2.0,0.167,3.0,4.0,1,0,2013,정상종료,완납,381,53,200만원,12개월,0.3,여자,39세,일용직,2900000.0,2560000.0,,22.0,12.0,26.0,0.0,0.0,1,2900000.0,2560000.0,340000.0,340000.0,2000000.0,12.0,216666.66666666663,193750.0,-123333.33333333337,0.6372549019607842,0.0,-146250.0
B130409-1,7,7,0.7143,0.2857,0.2857,1.143,8,5,5.0,0.714,6.0,7.0,1,0,2013,정상종료,완납,495,397,300만원,18개월,0.3,남자,50세,서비스업,3000000.0,2690000.0,,48.0,12.0,29.0,0.0,0.0,1,3000000.0,2690000.0,310000.0,310000.0,3000000.0,18.0,241666.66666666663,206250.0,-68333.33333333337,0.7795698924731181,0.0,-103750.0
B130415-2,4,4,1.0,0.25,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,233,221,100만원,12개월,0.3,남자,41세,기타,1300000.0,1050000.0,,27.0,10.0,1.0,0.0,0.0,1,1300000.0,1050000.0,250000.0,250000.0,1000000.0,12.0,108333.33333333331,96875.0,-141666.6666666667,0.43333333333333324,0.0,-153125.0
B130415-7,21,21,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,51,520,650만원,21개월,0.3,여자,58세,시설관리업체,4980000.0,4490000.0,,70.0,66.0,0.0,0.0,0.0,1,4980000.0,4490000.0,490000.0,490000.0,6500000.0,21.0,472023.8095238095,394642.8571428572,-17976.190476190473,0.9633138969873664,0.0,-95357.14285714278
B130417-5,24,24,1.0,0.7917,0.0,0.0,0,0,,,,,0,0,2013,정상종료,완납,372,1037,500만원,24개월,0.3,남자,52세,기술직,3000000.0,2780000.0,,125.0,86.0,2.0,0.0,0.0,1,3000000.0,2780000.0,220000.0,220000.0,5000000.0,24.0,333333.3333333334,273437.5,113333.33333333337,1.5151515151515154,1.0,53437.5
B130422-13,12,12,0.8333,0.0833,0.1667,0.417,5,3,3.0,0.25,4.0,12.0,1,0,2013,정상종료,완납,1671,1162,100만원,12개월,0.3,남자,47세,기타,1600000.0,1030000.0,,33.0,8.0,18.0,3.0,0.0,1,1600000.0,1030000.0,570000.0,570000.0,1000000.0,12.0,108333.33333333331,96875.0,-461666.6666666667,0.1900584795321637,0.0,-473125.0
